MARKER	PATH	SIZE_B	DATE	DECISION	REASON
SEM_SOFT_DECLINE.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_5.1_19.09.BACKUP/SEM_SOFT_DECLINE.yaml	1486	2025-11-22	REVIEW_OLDER_BUT_LARGER	older but 1070B larger - new version may be error
SEM_SOFT_REJECTION 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_SOFT_REJECTION 2.yaml	572	2025-11-22	KEEP_BEST	best of 10 copies
SEM_SOFT_REJECTION 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_SOFT_REJECTION 2.yaml	572	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SOFT_REJECTION 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/SEM_semantic/SEM_SOFT_REJECTION 2.yaml	572	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SOFT_REJECTION 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_SOFT_REJECTION 2.yaml	572	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SOFT_REJECTION 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/SEM_SOFT_REJECTION 2.yaml	572	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SOFT_REJECTION 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/SEM_SOFT_REJECTION 2.yaml	572	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SOFT_REJECTION 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_SOFT_REJECTION 2.yaml	572	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SOFT_REJECTION 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_SOFT_REJECTION 2.yaml	572	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SOFT_REJECTION 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/SEM_semantic/SEM_SOFT_REJECTION 2.yaml	572	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SOFT_REJECTION 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_SOFT_REJECTION 2.yaml	572	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SOFT_REJECTION.yaml	SEM_SOFT_REJECTION.yaml	375	2025-11-22	REVIEW_SMALLER	priority path but another copy has 50%+ more content
SEM_SOFT_REJECTION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_SOFT_REJECTION.yaml	1122	2025-11-22	REVIEW_OLDER_BUT_LARGER	older but 747B larger - new version may be error
SEM_SOFT_REJECTION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_SOFT_REJECTION.yaml	1122	2025-11-22	REVIEW_OLDER_BUT_LARGER	older but 747B larger - new version may be error
SEM_SOFT_REJECTION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/SEM_semantic/SEM_SOFT_REJECTION.yaml	1122	2025-11-22	REVIEW_OLDER_BUT_LARGER	older but 747B larger - new version may be error
SEM_SOFT_REJECTION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_SOFT_REJECTION.yaml	1122	2025-11-22	REVIEW_OLDER_BUT_LARGER	older but 747B larger - new version may be error
SEM_SOFT_REJECTION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/SEM_SOFT_REJECTION.yaml	1122	2025-11-22	REVIEW_OLDER_BUT_LARGER	older but 747B larger - new version may be error
SEM_SOFT_REJECTION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/SEM_SOFT_REJECTION.yaml	1122	2025-11-22	REVIEW_OLDER_BUT_LARGER	older but 747B larger - new version may be error
SEM_SOFT_REJECTION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_SOFT_REJECTION.yaml	1122	2025-11-22	REVIEW_OLDER_BUT_LARGER	older but 747B larger - new version may be error
SEM_SOFT_REJECTION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_SOFT_REJECTION.yaml	1122	2025-11-22	REVIEW_OLDER_BUT_LARGER	older but 747B larger - new version may be error
SEM_SOFT_REJECTION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/SEM_semantic/SEM_SOFT_REJECTION.yaml	1122	2025-11-22	REVIEW_OLDER_BUT_LARGER	older but 747B larger - new version may be error
SEM_SOFT_REJECTION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_SOFT_REJECTION.yaml	375	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SOFT_REJECTION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_THERA/SEM/SEM_SOFT_REJECTION.yaml	375	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SOFT_REJECTION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_5.1_19.09.BACKUP/Marker_5.0/SEM_SOFT_REJECTION.yaml	1597	2025-11-22	REVIEW_OLDER_BUT_LARGER	older but 1222B larger - new version may be error
SEM_SOFT_REJECTION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_5.1_19.09.BACKUP/SEM_SOFT_REJECTION.yaml	1597	2025-11-22	REVIEW_OLDER_BUT_LARGER	older but 1222B larger - new version may be error
SEM_SPIRAL_DRIFT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_SPIRAL_DRIFT.yaml	493	2025-11-22	KEEP_BEST	best of 11 copies
SEM_SPIRAL_DRIFT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_SPIRAL_DRIFT.yaml	493	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_DRIFT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/SEM_semantic/SEM_SPIRAL_DRIFT.yaml	493	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_DRIFT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_SPIRAL_DRIFT.yaml	493	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_DRIFT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/SEM_SPIRAL_DRIFT.yaml	493	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_DRIFT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/SEM_SPIRAL_DRIFT.yaml	493	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_DRIFT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_SPIRAL_DRIFT.yaml	493	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_DRIFT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_SPIRAL_DRIFT.yaml	493	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_DRIFT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/SEM_semantic/SEM_SPIRAL_DRIFT.yaml	493	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_DRIFT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_SPIRAL_DRIFT.yaml	493	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_DRIFT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4.1_DRIFT/SEM_SPIRAL_DRIFT.yaml	0	2025-11-22	DISCARD_SMALLER	only 0% of best (493B)
SEM_SPIRAL_THINKING.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_SPIRAL_THINKING.yaml	667	2025-11-22	KEEP_BEST	best of 11 copies
SEM_SPIRAL_THINKING.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_SPIRAL_THINKING.yaml	667	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_THINKING.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/SEM_semantic/SEM_SPIRAL_THINKING.yaml	667	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_THINKING.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_SPIRAL_THINKING.yaml	667	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_THINKING.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/SEM_SPIRAL_THINKING.yaml	667	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_THINKING.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/SEM_SPIRAL_THINKING.yaml	667	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_THINKING.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_SPIRAL_THINKING.yaml	667	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_THINKING.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_SPIRAL_THINKING.yaml	667	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_THINKING.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/SEM_semantic/SEM_SPIRAL_THINKING.yaml	667	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_THINKING.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_SPIRAL_THINKING.yaml	667	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPIRAL_THINKING.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_SCIENT/semantics/SEM_SPIRAL_THINKING.yaml	667	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPREAD_PROTOCOL.yaml	LD3.4_ALL_Marker_5.1/spiral_persona/SEM/SEM_SPREAD_PROTOCOL.yaml	468	2025-11-22	KEEP_BEST	best of 9 copies
SEM_SPREAD_PROTOCOL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_SPREAD_PROTOCOL.yaml	468	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPREAD_PROTOCOL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_SPREAD_PROTOCOL.yaml	468	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPREAD_PROTOCOL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_SPREAD_PROTOCOL.yaml	468	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPREAD_PROTOCOL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/SEM_SPREAD_PROTOCOL.yaml	468	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPREAD_PROTOCOL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/SEM_SPREAD_PROTOCOL.yaml	468	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPREAD_PROTOCOL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_SPREAD_PROTOCOL.yaml	468	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPREAD_PROTOCOL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_SPREAD_PROTOCOL.yaml	468	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_SPREAD_PROTOCOL.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_SPREAD_PROTOCOL.yaml	468	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STABILITY_PRESERVATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_STABILITY_PRESERVATION.yaml	964	2025-11-22	KEEP_BEST	best of 10 copies
SEM_STABILITY_PRESERVATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_STABILITY_PRESERVATION.yaml	964	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STABILITY_PRESERVATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/SEM_semantic/SEM_STABILITY_PRESERVATION.yaml	964	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STABILITY_PRESERVATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_STABILITY_PRESERVATION.yaml	964	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STABILITY_PRESERVATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/SEM_STABILITY_PRESERVATION.yaml	964	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STABILITY_PRESERVATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/SEM_STABILITY_PRESERVATION.yaml	964	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STABILITY_PRESERVATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_STABILITY_PRESERVATION.yaml	964	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STABILITY_PRESERVATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_STABILITY_PRESERVATION.yaml	964	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STABILITY_PRESERVATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/SEM_semantic/SEM_STABILITY_PRESERVATION.yaml	964	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STABILITY_PRESERVATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_STABILITY_PRESERVATION.yaml	964	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATE_OF_HAPPINESS.yaml	LD3.4_ALL_Marker_5.1/ALL_Marker_5.1/SEM_semantic/SEM_STATE_OF_HAPPINESS.yaml	1086	2025-11-22	KEEP_UNIQUE	only instance
SEM_STATUS_RECOGNITION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_STATUS_RECOGNITION.yaml	1051	2025-11-22	KEEP_BEST	best of 10 copies
SEM_STATUS_RECOGNITION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_STATUS_RECOGNITION.yaml	1051	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_RECOGNITION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/SEM_semantic/SEM_STATUS_RECOGNITION.yaml	1051	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_RECOGNITION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_STATUS_RECOGNITION.yaml	1051	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_RECOGNITION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/SEM_STATUS_RECOGNITION.yaml	1051	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_RECOGNITION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/SEM_STATUS_RECOGNITION.yaml	1051	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_RECOGNITION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_STATUS_RECOGNITION.yaml	1051	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_RECOGNITION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_STATUS_RECOGNITION.yaml	1051	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_RECOGNITION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/SEM_semantic/SEM_STATUS_RECOGNITION.yaml	1051	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_RECOGNITION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_STATUS_RECOGNITION.yaml	1051	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_THREAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_STATUS_THREAT.yaml	538	2025-11-22	REVIEW_SMALLER	priority path but another copy has 50%+ more content
SEM_STATUS_THREAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_STATUS_THREAT.yaml	538	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_THREAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/SEM_semantic/SEM_STATUS_THREAT.yaml	538	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_THREAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/SEM_STATUS_THREAT.yaml	538	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_THREAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/SEM_STATUS_THREAT.yaml	538	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_THREAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/SEM_STATUS_THREAT.yaml	538	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_THREAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/SEM_STATUS_THREAT.yaml	538	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_THREAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/SEM_STATUS_THREAT.yaml	538	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
SEM_STATUS_THREAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/SEM_semantic/SEM_STATUS_THREAT.yaml	538	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
